사고번호,사고일시,요일,시군구,도로명,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2.02E+15,2019년 11월 2일 12시,토요일,서울특별시 중구 남창동,소월로,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,원동기,남,53세,상해없음,보행자,여,66세,경상
2.02E+15,2019년 3월 26일 11시,화요일,서울특별시 중구 봉래동2가,한강대로,중상사고,0,2,0,0,차대사람 - 보도통행중,신호위반,포장 - 건조,맑음,단일로 - 기타,화물,남,62세,상해없음,보행자,여,66세,중상
2.02E+15,2019년 9월 7일 05시,토요일,서울특별시 중구 충무로1가,퇴계로,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,40세,상해없음,승용,남,66세,중상
2.02E+15,2019년 4월 11일 17시,목요일,서울특별시 중구 남산동3가,소파로,경상사고,0,0,2,1,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,72세,상해없음,승합,남,66세,상해없음
2.02E+15,2019년 8월 14일 14시,수요일,서울특별시 중구 예관동,창경궁로,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,원동기,남,78세,중상,승용,남,66세,상해없음
2.02E+15,2019년 10월 13일 18시,일요일,서울특별시 중구 예관동,창경궁로,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,71세,기타불명,승용,여,66세,경상
2.02E+15,2019년 8월 31일 08시,토요일,서울특별시 중구 쌍림동,장충단로7길,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승합,남,58세,상해없음,보행자,여,66세,중상
2.02E+15,2019년 6월 19일 09시,수요일,서울특별시 중구 을지로7가,을지로45길,중상사고,0,1,0,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,64세,상해없음,자전거,남,66세,중상
2.02E+15,2019년 3월 28일 13시,목요일,서울특별시 중구 저동2가,마른내로,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,이륜,남,57세,상해없음,보행자,여,66세,경상
2.02E+15,2019년 5월 10일 00시,금요일,서울특별시 중구 신당동,퇴계로,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,41세,중상,승용,남,66세,상해없음
2.02E+15,2019년 9월 11일 18시,수요일,서울특별시 중구 신당동,다산로,중상사고,0,2,5,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,64세,상해없음,화물,남,66세,경상
2.02E+15,2019년 5월 30일 08시,목요일,서울특별시 중구 무학동,퇴계로76길,중상사고,0,1,1,0,차대차 - 정면충돌,직진우회전진행방해,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,74세,중상,승용,남,66세,경상
2.02E+15,2019년 1월 16일 10시,수요일,서울특별시 중구 중림동,청파로,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,62세,상해없음,보행자,남,66세,경상
2.02E+15,2019년 8월 27일 10시,화요일,서울특별시 중구 무교동,무교로,중상사고,0,1,0,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,56세,상해없음,보행자,남,65세,중상
2.02E+15,2019년 1월 18일 04시,금요일,서울특별시 중구 을지로2가,을지로,중상사고,0,1,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,33세,상해없음,승용,남,65세,경상
2.02E+15,2019년 8월 9일 12시,금요일,서울특별시 중구 삼각동,남대문로,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,58세,상해없음,승합,남,65세,상해없음
2.02E+15,2019년 3월 28일 13시,목요일,서울특별시 중구 장교동,삼일대로,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,57세,상해없음,원동기,남,65세,중상
2.02E+15,2019년 9월 9일 13시,월요일,서울특별시 중구 남대문로5가,소월로,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,71세,상해없음,승용,남,65세,경상
2.02E+15,2019년 1월 30일 11시,수요일,서울특별시 중구 봉래동2가,통일로,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,49세,상해없음,승용,남,65세,경상
2.02E+15,2019년 9월 5일 07시,목요일,서울특별시 중구 회현동1가,소공로,경상사고,0,0,1,1,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,63세,상해없음,승용,남,65세,경상
2.02E+15,2019년 5월 19일 11시,일요일,서울특별시 중구 회현동1가,남대문시장길,경상사고,0,0,1,0,차대사람 - 보도통행중,보행자보호의무위반,포장 - 젖음/습기,비,단일로 - 기타,승용,남,28세,상해없음,보행자,여,65세,경상
2.02E+15,2019년 7월 9일 09시,화요일,서울특별시 중구 충무로1가,퇴계로,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승합,남,52세,상해없음,이륜,남,65세,경상
2.02E+15,2019년 5월 31일 06시,금요일,서울특별시 중구 장충동1가,장충단로,중상사고,0,1,0,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,39세,상해없음,승용,남,65세,중상
2.02E+15,2019년 6월 21일 00시,금요일,서울특별시 중구 쌍림동,동호로,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,69세,상해없음,이륜,남,65세,중상
2.02E+15,2019년 11월 5일 12시,화요일,서울특별시 중구 을지로5가,을지로,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,61세,상해없음,이륜,남,65세,경상
2.02E+15,2019년 12월 12일 14시,목요일,서울특별시 중구 주교동,청계천로,경상사고,0,0,1,0,차대사람 - 보도통행중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,24세,상해없음,보행자,여,65세,경상
2.02E+15,2019년 5월 31일 11시,금요일,서울특별시 중구 신당동,난계로,부상신고사고,0,0,0,2,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로부근,원동기,남,56세,부상신고,승용,남,65세,부상신고
2.02E+15,2019년 9월 11일 05시,수요일,서울특별시 중구 신당동,동호로7길,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 젖음/습기,비,교차로 - 교차로횡단보도내,원동기,남,25세,상해없음,보행자,여,65세,중상
2.02E+15,2019년 6월 7일 16시,금요일,서울특별시 중구 순화동,세종대로7길,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,46세,상해없음,승용,남,65세,경상
