사고번호,사고일시,요일,시군구,도로명,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2.02E+15,2019년 12월 23일 12시,월요일,서울특별시 강동구 길동,명일로,경상사고,0,0,1,0,차대차 - 정면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,21세,상해없음,승용,남,69세,경상
2.02E+15,2019년 6월 25일 15시,화요일,서울특별시 강동구 둔촌동,양재대로84길,경상사고,0,0,1,0,차대차 - 기타,기타,포장 - 젖음/습기,맑음,기타 - 기타,승합,남,52세,상해없음,승용,남,69세,경상
2.02E+15,2019년 5월 26일 12시,일요일,서울특별시 강동구 암사동,상암로,경상사고,0,0,3,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,71세,상해없음,승용,남,69세,경상
2.02E+15,2019년 12월 14일 08시,토요일,서울특별시 강동구 성내동,성안로,중상사고,0,1,0,1,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,31세,기타불명,승용,남,69세,중상
2.02E+15,2019년 9월 1일 04시,일요일,서울특별시 강동구 성내동,성안로,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,56세,상해없음,승용,남,69세,상해없음
2.02E+15,2019년 1월 11일 02시,금요일,서울특별시 강동구 성내동,천호대로,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,26세,경상,승용,남,69세,상해없음
2.02E+15,2019년 10월 7일 21시,월요일,서울특별시 강동구 천호동,상암로,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,28세,상해없음,보행자,여,69세,경상
2.02E+15,2019년 11월 8일 08시,금요일,서울특별시 강동구 상일동,초이로,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,62세,상해없음,보행자,여,68세,경상
2.02E+15,2019년 8월 7일 05시,수요일,서울특별시 강동구 상일동,천호대로,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 젖음/습기,비,교차로 - 교차로안,승용,남,75세,상해없음,보행자,여,68세,경상
2.02E+15,2019년 8월 20일 19시,화요일,서울특별시 강동구 길동,천중로,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로안,화물,남,61세,상해없음,보행자,남,68세,중상
2.02E+15,2019년 12월 14일 01시,토요일,서울특별시 강동구 길동,천호대로175길,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 젖음/습기,흐림,교차로 - 교차로부근,승용,남,71세,기타불명,승용,남,68세,경상
2.02E+15,2019년 11월 15일 18시,금요일,서울특별시 강동구 암사동,암사길,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로안,승합,남,43세,상해없음,보행자,남,68세,중상
2.02E+15,2019년 12월 4일 13시,수요일,서울특별시 강동구 성내동,풍성로,경상사고,0,0,1,0,차대사람 - 횡단중,중앙선침범,포장 - 건조,흐림,단일로 - 기타,승용,여,56세,상해없음,보행자,여,68세,경상
2.02E+15,2019년 4월 2일 02시,화요일,서울특별시 강동구 성내동,성안로,중상사고,0,1,0,1,차대차 - 측면충돌,신호위반,포장 - 건조,흐림,단일로 - 기타,이륜,남,29세,상해없음,승용,남,68세,부상신고
2.02E+15,2019년 11월 2일 16시,토요일,서울특별시 강동구 성내동,천호대로,경상사고,0,0,4,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,23세,상해없음,승용,남,68세,경상
2.02E+15,2019년 4월 30일 09시,화요일,서울특별시 강동구 성내동,성내로,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,42세,상해없음,자전거,여,68세,중상
2.02E+15,2019년 5월 11일 13시,토요일,서울특별시 강동구 성내동,천호대로,중상사고,0,3,0,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,단일로 - 기타,이륜,남,32세,상해없음,승합,남,68세,상해없음
2.02E+15,2019년 11월 16일 19시,토요일,서울특별시 강동구 성내동,천호대로,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,40세,상해없음,보행자,남,68세,중상
2.02E+15,2019년 4월 12일 08시,금요일,서울특별시 강동구 성내동,강동대로,경상사고,0,0,1,1,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,40세,상해없음,승용,남,68세,경상
2.02E+15,2019년 11월 28일 15시,목요일,서울특별시 강동구 천호동,올림픽로,경상사고,0,0,5,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,71세,상해없음,화물,남,68세,경상
2.02E+15,2019년 11월 30일 17시,토요일,서울특별시 강동구 천호동,천중로,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,60세,상해없음,보행자,여,68세,중상
2.02E+15,2019년 5월 20일 11시,월요일,서울특별시 강동구 천호동,올림픽로,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,77세,부상신고,승용,남,68세,상해없음
2.02E+15,2019년 7월 6일 13시,토요일,서울특별시 강동구 천호동,천호대로,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,26세,상해없음,승용,남,68세,경상
2.02E+15,2019년 9월 14일 23시,토요일,서울특별시 강동구 천호동,선사로,부상신고사고,0,0,0,2,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,57세,상해없음,승용,남,68세,부상신고
2.02E+15,2019년 2월 21일 15시,목요일,서울특별시 강동구 고덕동,고덕로83길,중상사고,0,1,0,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,화물,남,24세,상해없음,승용,남,67세,중상
2.02E+15,2019년 8월 13일 21시,화요일,서울특별시 강동구 상일동,천호대로,중상사고,0,1,0,0,차대사람 - 보도통행중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,70세,상해없음,보행자,남,67세,중상
2.02E+15,2019년 1월 30일 15시,수요일,서울특별시 강동구 상일동,수도권제1순환고속도로,부상신고사고,0,0,0,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,50세,상해없음,승용,남,67세,부상신고
2.02E+15,2019년 10월 18일 22시,금요일,서울특별시 강동구 상일동,고덕로,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,51세,상해없음,보행자,남,67세,경상
2.02E+15,2019년 9월 21일 17시,토요일,서울특별시 강동구 상일동,상일로6길,중상사고,0,1,0,0,차대차 - 기타,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승합,남,55세,상해없음,자전거,여,67세,중상
2.02E+15,2019년 2월 22일 06시,금요일,서울특별시 강동구 길동,양재대로,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승합,남,33세,상해없음,자전거,남,67세,경상
2.02E+15,2019년 8월 13일 09시,화요일,서울특별시 강동구 길동,천호대로,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,27세,상해없음,화물,남,67세,경상
2.02E+15,2019년 11월 18일 23시,월요일,서울특별시 강동구 둔촌동,강동대로,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,37세,상해없음,승용,남,67세,경상
2.02E+15,2019년 12월 21일 04시,토요일,서울특별시 강동구 성내동,천호대로162길,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,화물,남,46세,상해없음,보행자,여,67세,중상
2.02E+15,2019년 8월 10일 09시,토요일,서울특별시 강동구 성내동,올림픽로,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,이륜,남,45세,중상,승용,남,67세,상해없음
2.02E+15,2019년 8월 1일 18시,목요일,서울특별시 강동구 성내동,풍성로,경상사고,0,0,1,0,차대차 - 기타,중앙선침범,포장 - 건조,맑음,교차로 - 교차로안,승용,여,38세,상해없음,자전거,남,67세,경상
2.02E+15,2019년 8월 19일 02시,월요일,서울특별시 강동구 성내동,성안로,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,29세,경상,승용,남,67세,상해없음
2.02E+15,2019년 8월 6일 08시,화요일,서울특별시 강동구 성내동,성내로,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,47세,상해없음,승용,남,67세,상해없음
2.02E+15,2019년 5월 24일 08시,금요일,서울특별시 강동구 천호동,천호대로,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,36세,상해없음,승용,여,67세,부상신고
2.02E+15,2019년 2월 22일 01시,금요일,서울특별시 강동구 천호동,천호대로,중상사고,0,1,4,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,36세,상해없음,승용,남,67세,경상
2.02E+15,2019년 3월 30일 15시,토요일,서울특별시 강동구 천호동,선사로,중상사고,0,1,3,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,35세,상해없음,승용,남,67세,중상
2.02E+15,2019년 7월 5일 16시,금요일,서울특별시 강동구 천호동,올림픽로,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,7세,상해없음,보행자,여,67세,경상
2.02E+15,2019년 8월 3일 10시,토요일,서울특별시 강동구 천호동,천호대로,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,56세,상해없음,승용,여,67세,경상
2.02E+15,2019년 3월 7일 22시,목요일,서울특별시 강동구 강일동,아리수로,중상사고,0,1,0,0,차대차 - 정면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,승용,남,21세,상해없음,승용,남,67세,중상
2.02E+15,2019년 11월 20일 09시,수요일,서울특별시 강동구 명일동,구천면로,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승합,남,54세,상해없음,화물,남,66세,상해없음
