사고번호,사고일시,요일,시군구,도로명,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2.01902E+15,2019년 2월 15일 16시,금요일,서울특별시 구로구 구로동,도림로,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 젖음/습기,눈,교차로 - 교차로횡단보도내,화물,남,40세,상해없음,보행자,남,70세,경상
2.01908E+15,2019년 8월 7일 00시,수요일,서울특별시 구로구 가리봉동,남부순환로105길,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,개인형이동수단(PM),남,39세,경상,승용,남,70세,상해없음
2.01903E+15,2019년 3월 22일 03시,금요일,서울특별시 구로구 고척동,중앙로8길,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,56세,상해없음,자전거,남,70세,경상
2.01909E+15,2019년 9월 5일 06시,목요일,서울특별시 구로구 개봉동,경인로33길,경상사고,0,0,1,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,73세,상해없음,승용,남,70세,경상
2.01907E+15,2019년 7월 19일 02시,금요일,서울특별시 구로구 개봉동,남부순환로,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,17세,상해없음,승용,남,70세,중상
2.01912E+15,2019년 12월 5일 13시,목요일,서울특별시 구로구 궁동,부일로19길,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,47세,상해없음,보행자,여,70세,중상
2.01902E+15,2019년 2월 6일 16시,수요일,서울특별시 구로구 항동,서해안로,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,기타,단일로 - 기타,이륜,남,24세,기타불명,보행자,남,70세,중상
2.01905E+15,2019년 5월 8일 10시,수요일,서울특별시 구로구 신도림동,경인로59길,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,기타,교차로 - 교차로부근,승용,남,35세,기타불명,승용,남,69세,경상
2.01904E+15,2019년 4월 4일 10시,목요일,서울특별시 구로구 구로동,가마산로,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,80세,상해없음,보행자,여,69세,중상
2.01905E+15,2019년 5월 27일 13시,월요일,서울특별시 구로구 구로동,도림로,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,자전거,남,59세,상해없음,보행자,여,69세,경상
2.01908E+15,2019년 8월 29일 08시,목요일,서울특별시 구로구 구로동,도림천로,중상사고,0,1,0,0,차대사람 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,승용,남,49세,상해없음,보행자,남,69세,중상
2.01903E+15,2019년 3월 14일 10시,목요일,서울특별시 구로구 구로동,도림천로,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,63세,상해없음,보행자,여,69세,중상
2.01903E+15,2019년 3월 12일 13시,화요일,서울특별시 구로구 구로동,도림천로,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,35세,상해없음,승용,여,69세,경상
2.01906E+15,2019년 6월 1일 11시,토요일,서울특별시 구로구 구로동,디지털로31길,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,36세,상해없음,승용,남,69세,경상
2.01902E+15,2019년 2월 26일 08시,화요일,서울특별시 구로구 가리봉동,남부순환로105길,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,32세,상해없음,승용,남,69세,경상
2.0191E+15,2019년 10월 16일 13시,수요일,서울특별시 구로구 고척동,경인로,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,44세,상해없음,승용,남,69세,경상
2.0191E+15,2019년 10월 30일 10시,수요일,서울특별시 구로구 고척동,중앙로14길,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,60세,상해없음,자전거,여,69세,중상
2.01903E+15,2019년 3월 28일 22시,목요일,서울특별시 구로구 개봉동,고척로23길,경상사고,0,0,1,0,차대차 - 측면충돌,직진우회전진행방해,포장 - 건조,맑음,교차로 - 교차로안,자전거,여,34세,경상,승용,남,69세,상해없음
2.01908E+15,2019년 8월 12일 01시,월요일,서울특별시 구로구 오류동,경인로,중상사고,0,2,4,0,차대차 - 측면충돌,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로부근,승용,남,26세,상해없음,화물,남,69세,상해없음
2.01901E+15,2019년 1월 12일 10시,토요일,서울특별시 구로구 궁동,오리로22가길,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,화물,남,60세,상해없음,이륜,남,69세,경상
2.01911E+15,2019년 11월 2일 06시,토요일,서울특별시 구로구 신도림동,경인로,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승합,남,62세,상해없음,승용,남,68세,경상
2.01907E+15,2019년 7월 25일 13시,목요일,서울특별시 구로구 구로동,가마산로,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,이륜,남,41세,경상,승용,남,68세,상해없음
2.0191E+15,2019년 10월 23일 18시,수요일,서울특별시 구로구 구로동,디지털로,경상사고,0,0,3,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,54세,경상,승용,남,68세,상해없음
2.01904E+15,2019년 4월 5일 17시,금요일,서울특별시 구로구 가리봉동,남부순환로105길,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,47세,상해없음,이륜,남,68세,경상
2.01912E+15,2019년 12월 11일 18시,수요일,서울특별시 구로구 개봉동,개봉로17라길,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,66세,상해없음,보행자,남,68세,중상
2.0191E+15,2019년 10월 22일 16시,화요일,서울특별시 구로구 개봉동,개봉로,중상사고,0,1,0,0,차대차 - 측면충돌,중앙선침범,포장 - 건조,맑음,교차로 - 교차로안,자전거,여,69세,중상,승합,남,68세,상해없음
2.01906E+15,2019년 6월 7일 13시,금요일,서울특별시 구로구 개봉동,개봉로19길,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,비포장 - 젖음/습기,비,단일로 - 기타,이륜,남,47세,상해없음,승용,남,68세,경상
2.01906E+15,2019년 6월 19일 11시,수요일,서울특별시 구로구 개봉동,고척로22길,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,건설기계,남,65세,상해없음,보행자,여,68세,경상
2.01904E+15,2019년 4월 16일 00시,화요일,서울특별시 구로구 개봉동,고척로25길,경상사고,0,0,3,0,차대차 - 측면충돌,직진우회전진행방해,포장 - 건조,맑음,교차로 - 교차로안,승용,여,22세,경상,승용,남,68세,경상
2.01911E+15,2019년 11월 1일 05시,금요일,서울특별시 구로구 신도림동,구로중앙로42길,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승합,남,56세,상해없음,보행자,여,67세,경상
