사고번호,사고일시,요일,시군구,도로명,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2.01912E+15,2019년 12월 21일 06시,토요일,서울특별시 마포구 아현동,마포대로,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,51세,상해없음,보행자,여,77세,중상
2.01905E+15,2019년 5월 18일 11시,토요일,서울특별시 마포구 신공덕동,백범로,부상신고사고,0,0,0,1,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,여,41세,상해없음,보행자,여,77세,부상신고
2.01905E+15,2019년 5월 7일 12시,화요일,서울특별시 마포구 대흥동,독막로,사망사고,1,0,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 기타,건설기계,남,62세,상해없음,보행자,여,77세,사망
2.01901E+15,2019년 1월 15일 18시,화요일,서울특별시 마포구 서교동,월드컵로10길,경상사고,0,0,3,0,차대차 - 측면충돌,직진우회전진행방해,포장 - 건조,맑음,교차로 - 교차로안,승용,남,61세,상해없음,승용,남,77세,경상
2.01906E+15,2019년 6월 12일 18시,수요일,서울특별시 마포구 공덕동,만리재로,경상사고,0,0,1,1,차대차 - 기타,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,41세,상해없음,화물,여,76세,부상신고
2.01908E+15,2019년 8월 25일 14시,일요일,서울특별시 마포구 신수동,독막로,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,60세,상해없음,승용,남,76세,경상
2.01906E+15,2019년 6월 14일 14시,금요일,서울특별시 마포구 서교동,잔다리로,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,47세,상해없음,보행자,여,76세,경상
2.01904E+15,2019년 4월 13일 11시,토요일,서울특별시 마포구 동교동,양화로,부상신고사고,0,0,0,1,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,단일로 - 기타,화물,남,64세,상해없음,승합,남,76세,부상신고
2.01901E+15,2019년 1월 2일 13시,수요일,서울특별시 마포구 성산동,월드컵로,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,54세,상해없음,보행자,남,76세,중상
2.01909E+15,2019년 9월 17일 16시,화요일,서울특별시 마포구 상암동,월드컵북로60길,중상사고,0,1,0,0,차대차 - 정면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,원동기,남,16세,중상,승용,남,76세,상해없음
2.01905E+15,2019년 5월 2일 11시,목요일,서울특별시 마포구 상암동,매봉산로,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승합,남,58세,상해없음,승용,남,76세,경상
2.01904E+15,2019년 4월 10일 09시,수요일,서울특별시 마포구 공덕동,만리재로,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,남,70세,상해없음,보행자,여,75세,중상
2.01907E+15,2019년 7월 22일 11시,월요일,서울특별시 마포구 대흥동,숭문길,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,25세,상해없음,보행자,여,75세,중상
2.01907E+15,2019년 7월 5일 07시,금요일,서울특별시 마포구 신정동,국회대로,중상사고,0,3,4,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,32세,중상,승용,남,75세,중상
2.0191E+15,2019년 10월 27일 07시,일요일,서울특별시 마포구 서교동,와우산로17길,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,29세,상해없음,보행자,여,75세,경상
2.01912E+15,2019년 12월 26일 09시,목요일,서울특별시 마포구 성산동,성미산로,부상신고사고,0,0,0,1,차대차 - 측면충돌,중앙선침범,포장 - 젖음/습기,비,단일로 - 기타,자전거,여,62세,부상신고,승용,남,75세,상해없음
2.01906E+15,2019년 6월 14일 13시,금요일,서울특별시 마포구 성산동,월드컵로,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,원동기,남,57세,상해없음,보행자,여,75세,중상
