사고번호,사고일시,요일,시군구,도로명,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2.02E+15,2019년 2월 17일 00시,일요일,서울특별시 강남구 역삼동,선릉로,중상사고,0,1,0,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,64세,상해없음,이륜,남,75세,중상
2.02E+15,2019년 2월 5일 01시,화요일,서울특별시 강남구 청담동,선릉로,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,28세,상해없음,승용,남,75세,중상
2.02E+15,2019년 11월 16일 06시,토요일,서울특별시 강남구 청담동,영동대로,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,32세,상해없음,승용,여,75세,경상
2.02E+15,2019년 11월 5일 11시,화요일,서울특별시 강남구 대치동,삼성로71길,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,이륜,남,52세,경상,승용,여,75세,상해없음
2.02E+15,2019년 5월 13일 18시,월요일,서울특별시 강남구 대치동,선릉로86길,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,42세,상해없음,보행자,여,75세,상해없음
2.02E+15,2019년 2월 22일 10시,금요일,서울특별시 강남구 신사동,논현로,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승합,남,32세,상해없음,승용,남,75세,중상
2.02E+15,2019년 3월 5일 05시,화요일,서울특별시 강남구 논현동,강남대로,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,47세,상해없음,기타불명,남,75세,중상
2.02E+15,2019년 9월 11일 10시,수요일,서울특별시 강남구 압구정동,논현로,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,75세,경상,승용,남,75세,상해없음
2.02E+15,2019년 4월 1일 20시,월요일,서울특별시 강남구 수서동,밤고개로1길,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,36세,상해없음,보행자,남,75세,경상
2.02E+15,2019년 3월 20일 16시,수요일,서울특별시 강남구 수서동,광평로,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로안,승합,남,43세,상해없음,승용,남,75세,경상
