사고번호,사고일시,요일,시군구,도로명,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2.01903E+15,2019년 3월 21일 15시,목요일,서울특별시 강서구 방화동,수원문산고속도로,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,35세,상해없음,보행자,여,68세,중상
2.01907E+15,2019년 7월 31일 07시,수요일,서울특별시 강서구 염창동,공항대로59다길,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,77세,경상,승용,남,67세,상해없음
2.01907E+15,2019년 7월 14일 06시,일요일,서울특별시 강서구 등촌동,공항대로,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,기타,단일로 - 기타,승용,남,27세,상해없음,승용,남,67세,경상
2.01908E+15,2019년 8월 18일 00시,일요일,서울특별시 강서구 등촌동,공항대로45길,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,포장 - 건조,흐림,단일로 - 기타,이륜,남,35세,부상신고,보행자,남,67세,상해없음
2.0191E+15,2019년 10월 14일 12시,월요일,서울특별시 강서구 등촌동,강서로,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,57세,상해없음,승용,여,67세,경상
2.0191E+15,2019년 10월 18일 10시,금요일,서울특별시 강서구 화곡동,강서로,중상사고,0,1,0,0,차대사람 - 보도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,59세,기타불명,보행자,여,67세,중상
2.01908E+15,2019년 8월 29일 01시,목요일,서울특별시 강서구 화곡동,강서로,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,34세,상해없음,승용,남,67세,경상
2.01902E+15,2019년 2월 13일 07시,수요일,서울특별시 강서구 화곡동,화곡로58길,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,27세,상해없음,화물,남,67세,경상
2.01907E+15,2019년 7월 8일 22시,월요일,서울특별시 강서구 화곡동,강서로,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,48세,상해없음,승용,남,67세,경상
2.01902E+15,2019년 2월 26일 18시,화요일,서울특별시 강서구 화곡동,화곡로,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,54세,상해없음,보행자,여,67세,중상
